행정동코드,연도,분기,연도분기,총_유동인구,남성_유동인구,여성_유동인구,10대미만,10대,20대,30대,40대,50대,60대,70이상,2030_유동인구,2030_유동인구_비중
11170530,2024,1,2024Q1,35498948.0873,18471175.4507,17027772.5964,965988.1636999999,1649572.4634,6489111.588099999,7496980.1532000005,6379503.1757,5717291.589,3725713.8388,3074787.0752,13986091.7413,0.393986
11170530,2024,2,2024Q2,34437019.5131,17994923.0482,16442096.4925,858802.3651,1448558.6716,6274856.0623,7498781.645299999,6316669.8922,5500936.8681,3563059.9374,2975354.0987,13773637.7076,0.399966
11170530,2024,3,2024Q3,35591226.1213,18609111.5557,16982114.5556,947450.2676,1480581.2615999999,6700476.366799999,7864519.3997,6538921.5826,5658305.0764,3503478.8191,2897493.3375,14564995.7665,0.40923
11170530,2024,4,2024Q4,37264042.0131,19370829.791,17893212.2028,947445.6746,1516144.0015,6880992.876800001,8148669.507,6823495.5023,6064935.4791,3756363.9787999997,3125994.9737,15029662.3838,0.403329
11170555,2020,1,2020Q1,53754419.694000006,24304138.0822,29450281.7116,2205791.1067,4300735.9726,12020858.6865,9527077.541,8233475.9625,7322491.514799999,5094697.5889,5049291.4208,21547936.2275,0.400859
11170555,2020,2,2020Q2,53125548.4072,23780074.6013,29345473.7705,2184124.8824,4833804.6239,12015281.3198,9327910.7953,7952796.6022,7186943.845999999,4853095.2357,4771591.0665,21343192.1151,0.40175
11170555,2020,3,2020Q3,52157650.0387,23629289.1797,28528360.7874,2091081.3885,4407280.9793,11594974.0572,9318413.6785,7873307.8454,7132933.057499999,4894129.1717,4845529.789,20913387.7357,0.400965
11170555,2020,4,2020Q4,50979424.366799995,23174122.6211,27805301.6553,2022908.1182,4402091.1811999995,11239292.556200001,9120276.539,7684311.3882,7001397.693299999,4786428.864800001,4722717.9355,20359569.095200002,0.399368
11170555,2021,1,2021Q1,48046153.3676,21862515.1977,26183638.161199998,1940410.7654,4067675.1875,10309615.976,8755890.8999,7255998.548599999,6727289.1358,4528828.4566,4460444.3891,19065506.8759,0.396817
11170555,2021,2,2021Q2,48973060.209,21995261.4801,26977798.6708,1917547.1359,4798730.8966,10845227.3883,8798547.8972,7228781.4701000005,6642081.461999999,4413859.5472,4328284.3536,19643775.285499997,0.401114
11170555,2021,3,2021Q3,46618979.6267,21052665.5326,25566314.196599998,1836053.7999,3838344.1604000004,10129503.427099999,8586318.383,6903272.149800001,6540643.7108,4381411.4441,4403432.6541,18715821.810099997,0.401464
11170555,2021,4,2021Q4,49210481.6172,21937035.6163,27273445.942199998,2004146.9830999998,4284334.2966,11185217.4122,9018222.787,7121804.0932,6663954.354699999,4491318.153,4441483.4787,20203440.1992,0.410552
11170555,2022,1,2022Q1,47492270.5643,21166340.270999998,26325930.2903,1898695.9579,4187757.827,10555521.9011,8734153.6114,6900563.511,6407467.561899999,4374606.432,4433503.759,19289675.512500003,0.406165
11170555,2022,2,2022Q2,50831875.701900005,21863055.5623,28968820.053999998,2083094.2451,5501488.4515,11646417.368900001,8957550.9924,7178138.849099999,6648563.5312,4380760.0566,4435862.1215,20603968.3613,0.405336
11170555,2022,3,2022Q3,49194303.6342,21407458.6486,27786844.8829,1888910.4621000001,4465005.4511,11396817.7959,8965836.4089,7134009.970899999,6571935.4809,4277449.8704,4494338.0912999995,20362654.204800002,0.413923
11170555,2022,4,2022Q4,51674999.4095,21730081.2717,29944918.089900002,1853391.889,4765102.8005,12904986.6497,9273447.4861,7328166.4761,6647240.0422,4336684.6909,4565979.327099999,22178434.1358,0.429191
11170555,2023,1,2023Q1,48661015.2126,20856386.778300002,27804628.3623,1763869.6819,4169162.3595000003,11289670.649799999,9061060.9821,7121173.3277,6488412.7458999995,4271339.93,4496325.4637,20350731.631899998,0.418214
11170555,2023,2,2023Q2,51768873.5917,21341122.9982,30427750.5819,1906689.0417,5346048.1276,12692556.3542,9160922.8944,7291138.0392,6629248.486299999,4315872.6991,4426397.9376,21853479.2486,0.422135
11170555,2023,3,2023Q3,48831883.8937,21148505.561,27683378.3094,1828786.5589,4203965.4833,11416214.7491,9004160.8154,7259390.192,6486232.012699999,4286391.6875,4346742.3715,20420375.5645,0.418177
11170555,2023,4,2023Q4,51866652.4782,21848701.4045,30017951.0317,1867179.6986,4615760.9384,12868203.9461,9449437.309,7615229.5649999995,6658670.2563,4432166.4956,4360004.2272,22317641.2551,0.430289
11170555,2024,1,2024Q1,48804100.0074,21012907.3789,27791192.538399998,1791281.0303000002,4008963.4067,11232036.1312,9186116.414900001,7335970.6447,6486915.5022,4392106.5642,4370710.2231,20418152.5461,0.41837
11170555,2024,2,2024Q2,51413706.6935,21493805.8766,29919900.7962,1912591.578,4927226.7627,12670999.8809,9459706.0769,7344363.0295,6537286.1423,4254103.3249,4307429.8776,22130705.9578,0.430444
11170555,2024,3,2024Q3,48608150.3175,21268827.8043,27339322.4964,1820024.4923,3940037.1162,11483210.086399999,9320101.7858,7140693.6478,6449492.653899999,4159871.3175,4294719.2008,20803311.872199997,0.42798
11170555,2024,4,2024Q4,50983426.885,21466614.4801,29516812.3978,1822197.1552,4178547.4346,13027970.16,9488730.5761,7425427.6453,6620658.3436,4161484.6078,4258410.9553,22516700.7361,0.441647
11170560,2020,1,2020Q1,45443640.7252,22288794.9588,23154845.750099998,3137236.3196,2440945.6048,6973819.6592,10223364.8534,8718140.7128,6182190.7776,4068395.2237,3699547.5578,17197184.512599997,0.378429
11170560,2020,2,2020Q2,45624154.5617,22629758.909,22994395.642,3034056.3114,2648547.7303,7042594.190299999,10284588.2644,8679932.7355,6208262.9425,4073268.4659,3652903.9107,17327182.4547,0.379781
11170560,2020,3,2020Q3,46302977.252900004,22936159.1236,23366818.1646,3193397.1054,2483731.3415,7177078.4122,10456694.1203,8760266.006000001,6309819.9853,4181404.6188000003,3740585.6987,17633772.5325,0.380835
11170560,2020,4,2020Q4,44987863.3335,22506370.5062,22481492.8314,2958734.7753999997,2456775.0653999997,6748566.145099999,10294481.0184,8656351.466699999,6264149.634,4030737.0466,3578068.1859999998,17043047.1635,0.378837
11170560,2021,1,2021Q1,44526432.6303,22027994.5147,22498438.1576,2859122.8066,2268731.8298,6716474.3431,10415411.117,8511250.261,6237869.933999999,3922970.7716,3594601.6092,17131885.460100003,0.384758
11170560,2021,2,2021Q2,46999747.6355,23113503.6213,23886243.956299998,2943821.832,2404427.7859,7439623.0854,11182361.6936,8705585.4713,6498717.426200001,4104267.0982,3720943.185,18621984.779,0.396215
11170560,2021,3,2021Q3,46032032.0829,22548361.8221,23483670.173100002,2904662.4753,2371694.1237,7371162.7861,10960675.7455,8435211.262699999,6396862.0695,4014043.8842,3577719.6482,18331838.5316,0.398241
11170560,2021,4,2021Q4,47550006.1495,23384244.382799998,24165761.7973,3088063.4469,2507783.3233000003,7613890.5801,11270567.2204,8673583.453,6634779.7993,4141009.0744,3620329.2827,18884457.800499998,0.397149
11170560,2022,1,2022Q1,45825770.664900005,22392009.704099998,23433760.9405,3085620.0444,2501852.1603,7257950.6069,10931134.340300001,8298637.682599999,6394720.6277,3925216.7958,3430638.3866,18189084.9472,0.396918
11170560,2022,2,2022Q2,47099330.4596,23019105.8017,24080224.6025,3269197.0859,2648502.5337,7325338.9557,11334741.6387,8609137.5657,6469315.4748,4047810.9913,3395286.1584,18660080.5944,0.396186
11170560,2022,3,2022Q3,46350529.0941,22527354.0966,23823175.103,3241044.4721,2597900.5986,7512314.2258,11271147.7139,8466973.4342,6179031.8439,3895534.1733999997,3186582.7377,18783461.9397,0.405248
11170560,2022,4,2022Q4,46798955.5444,22705069.989,24093885.5744,3311254.5996000003,2630506.9594,7494857.823100001,11501312.8912,8563345.423,6251583.5503,3920365.6551,3125728.6617,18996170.7143,0.40591
11170560,2023,1,2023Q1,45289902.21,22106243.7056,23183658.5062,3082604.5113,2535887.826,7105176.2928,11164854.6011,8397292.7214,6169469.5616,3827322.2812,3007294.4164,18270030.8939,0.403402
11170560,2023,2,2023Q2,45371605.4792,22118908.7178,23252696.6892,2912930.3495,2513426.8396,7245659.4724,11156729.6813,8463698.6703,6246227.943499999,3798972.326,3033960.1244,18402389.1537,0.405593
11170560,2023,3,2023Q3,44818399.5146,21712336.0851,23106063.442,2840043.8674999997,2449330.4944,7225373.700999999,11059969.8925,8386012.4771,6133096.4386,3709369.2013,3015203.4547,18285343.5935,0.407987
11170560,2023,4,2023Q4,43466138.188,21024048.2461,22442089.9292,2996653.4751,2423322.9107,6875089.4403,10629105.980700001,8227993.5915,5816266.7511,3626503.8841999997,2871202.1417,17504195.421,0.402709
11170560,2024,1,2024Q1,41655916.0648,19921995.0079,21733920.985,2668090.3026,2144438.2388,6544429.8912,10350831.2985,7960845.4174,5637950.6577,3520459.9479,2828870.2388,16895261.1897,0.405591
11170560,2024,2,2024Q2,41494033.7118,19795567.2482,21698466.4741,2574217.7007,2070022.6913,6606524.3435,10365790.8595,8019646.854,5605393.7286,3445950.6147,2806486.9299999997,16972315.203,0.40903
11170560,2024,3,2024Q3,40340832.0085,19230735.033600003,21110096.9974,2523354.2963,1964330.5181999998,6404746.2008,10078115.0099,7698444.8873,5469229.5516,3386977.9078,2815633.6591,16482861.2107,0.40859
11170560,2024,4,2024Q4,41984936.6012,19856460.4505,22128476.1518,2689858.5541,2078151.2622,6651192.0788,10494247.4323,7913958.9099,5701620.0264,3493418.441,2962489.8976,17145439.5111,0.408371
11170570,2020,1,2020Q1,30333584.911399998,14801016.1241,15532568.770100001,1871463.8166999999,2644879.6283,3748920.357,4929884.5016,5371050.8716,4693185.1406,3418920.3354,3655280.243,8678804.8586,0.286112
11170570,2020,2,2020Q2,30034080.2244,14621400.1773,15412680.0463,1834187.9011,2686733.5045,3688740.4378,4907340.0147,5378794.7269,4618267.5044,3315000.6793,3605015.4549000002,8596080.4525,0.286211
11170570,2020,3,2020Q3,29736923.9339,14387592.5095,15349331.4916,1791534.1892,2667562.3719,3660891.4858,4870800.7703,5288121.774499999,4577746.8442,3390564.4433,3489702.1218999997,8531692.256099999,0.286906
11170570,2020,4,2020Q4,29317179.9322,14064541.3596,15252638.5674,1755461.9563,2721513.4591,3560062.0491,4802507.7633,5201236.0074000005,4597533.6847,3334707.4091999996,3344157.5979000004,8362569.8124,0.285245
11170570,2021,1,2021Q1,28915282.8871,13907678.6272,15007604.304200001,1715386.0364,2620449.9529,3572953.886,4777584.8759,5027886.1829,4547542.3625,3281953.4907,3371526.1440999997,8350538.7619,0.288793
11170570,2021,2,2021Q2,28922701.2361,13865645.3365,15057055.8768,1753913.902,2646993.619,3638773.4401000002,4851117.0496,4991877.782199999,4516180.6218,3246275.281,3277569.5176,8489890.4897,0.293537
11170570,2021,3,2021Q3,32862676.9857,15870087.674600001,16992589.3255,2147751.3551000003,3072941.5823,4022786.0872,5502384.3333,5508659.7505,5146538.2323,3771502.5312,3690113.1282,9525170.4205,0.289848
11170570,2021,4,2021Q4,33880194.8767,16265481.401,17614713.4891,2272336.0656000003,3251965.2454,4041196.8227000004,5724254.4212,5683585.5744,5258473.4008,3873411.7687,3774971.5913,9765451.243900001,0.288235
11170570,2022,1,2022Q1,32921446.482199997,15857240.728999998,17064205.819,2128820.3019,3077778.8114,3972314.3406,5576432.4531,5525870.7806,5121992.3553,3782053.9385,3736183.5665999996,9548746.7937,0.290046
11170570,2022,2,2022Q2,32757597.0555,15626832.6469,17130764.4243,2044641.848,2943307.0494999997,4011371.842,5635585.7217,5611713.9276,5010201.458799999,3787560.7183,3713214.5053000003,9646957.5637,0.294495
11170570,2022,3,2022Q3,34814202.457100004,16591277.4179,18222925.0372,2189893.0971,3067900.783,4294081.8779,6135903.1888,5889947.2008,5247277.5713,3965711.2166999998,4023487.5195000004,10429985.0667,0.29959
11170570,2022,4,2022Q4,35155674.2638,16710601.4025,18445072.876199998,2248763.5598999998,3096090.5886,4254634.254799999,6336369.0387,5894276.4512,5252211.036499999,3973276.9697000002,4100052.3793,10591003.293499999,0.30126
11170570,2023,1,2023Q1,34304704.3465,16499363.9998,17805340.326899998,2250543.0873,2945193.0344000002,4258797.9015,6104309.2858,5731185.6688,5134103.7213,3929250.8981,3951320.7295,10363107.1873,0.30209
11170570,2023,2,2023Q2,34370698.792,16333447.1404,18037251.703900002,2147507.3028,2859462.0429,4403366.9348,6270412.4097,5838274.7552,5046959.7497000005,3926908.8452,3877806.804,10673779.3445,0.310549
11170570,2023,3,2023Q3,35903946.048999995,17186316.6197,18717629.4294,2271588.8939,2907703.8275,4632264.828199999,6609185.273,6003875.8505,5287848.9374,4050132.7712999997,4141345.6673,11241450.1012,0.313098
11170570,2023,4,2023Q4,36091894.2531,17293065.6862,18798828.6817,2262859.8401,2908844.7818,4548373.0334,6675939.1603999995,6162499.5529,5354124.3628,4070759.3915,4108494.245,11224312.193799999,0.310993
11170570,2024,1,2024Q1,34716009.118200004,16907010.5579,17808998.5751,2202895.1708,2855565.1522,4364352.6428,6405556.5661,5916180.792099999,5185135.2973,3821634.4676,3964689.0441,10769909.2089,0.310229
11170570,2024,2,2024Q2,31877816.6405,15423666.4628,16454150.1874,1956452.1744,2588707.9522,3923604.2558,5976375.9044,5580974.4054,4843924.0842,3395611.0391,3612166.8347,9899980.1602,0.31056
11170570,2024,3,2024Q3,32182619.016400002,15628247.7808,16554371.239,2074375.5687000002,2642607.1803,4025339.0998,5911130.8228,5591861.2962,4903997.0733,3386502.6950000003,3646805.2836999996,9936469.922600001,0.308753
11170570,2024,4,2024Q4,31425315.721599996,15199418.217799999,16225897.5646,1901032.0736,2516680.9357,3827815.6442,5894563.2198,5543839.0755,4786905.7988,3338647.8284,3615831.2064,9722378.864,0.30938
11170580,2020,1,2020Q1,22402727.2679,9657474.6628,12745252.572900001,1674635.7454999997,2066132.5766999999,3279317.892,3859444.2287,3481697.5089,3114194.9478,2301065.1488,2626239.1873,7138762.1207,0.318656
11170580,2020,2,2020Q2,23164567.1808,10009577.0281,13154990.113200001,1753496.0395,2141171.3032,3427680.7272,3961166.3454,3669421.4861,3246953.4444000004,2311598.3828,2653079.4126999998,7388847.0726,0.318972
11170580,2020,3,2020Q3,23359946.0077,10177828.6379,13182117.3506,1783605.0814999999,2100159.6031,3448982.7586000003,4006768.1917000003,3674163.6046,3281698.7976,2344575.8244000003,2719992.127,7455750.950300001,0.319168
11170580,2020,4,2020Q4,23373901.9646,10307345.115,13066556.866999999,1857693.9556,2136703.24,3402321.4842999997,3984445.9211,3642623.5626999997,3345670.9747,2314133.8145,2690309.0291,7386767.4054,0.316026
11170580,2021,1,2021Q1,23281272.7967,10204801.6941,13076471.0967,1721882.5659999999,2070162.3063,3377283.7033,4050298.2204,3669385.2123,3383400.5429,2326744.391,2682115.8485999997,7427581.9237,0.319037
11170580,2021,2,2021Q2,22778615.354199998,9905137.9657,12873477.3644,1649914.4917000001,2064109.3122,3246219.6177999997,3971445.8911999995,3580651.1125999996,3321256.2265,2259014.8349,2686003.8432,7217665.509,0.316861
11170580,2021,3,2021Q3,22457896.112,9785489.375500001,12672406.7348,1554483.9157,1913181.0954,3172311.0561,4030054.3785,3522431.4322,3274568.0748,2265022.3573000003,2725843.8003000002,7202365.4346,0.320705
11170580,2021,4,2021Q4,22391913.5994,9776313.0937,12615600.5563,1579945.8971000002,1944781.6471,3181295.4242,3921022.6402000003,3573158.7632999998,3205530.4025,2245143.4833,2741035.3923,7102318.0644000005,0.317182
11170580,2022,1,2022Q1,21742928.8676,9465635.2282,12277293.627899999,1463261.5701000001,1842055.529,3074701.3423,3929308.5601000004,3474006.3458000002,3107192.4268,2250285.1539000003,2602117.9281,7004009.9024,0.322128
11170580,2022,2,2022Q2,21940018.7401,9449147.157,12490871.584199999,1481976.2777,1962005.2606000002,3256020.1577000003,3886735.3875,3469823.2791,3083322.1093,2223611.3566,2576524.9126999998,7142755.5452000005,0.325558
11170580,2022,3,2022Q3,20767730.859300002,9130580.7653,11637150.1137,1438267.6074,1768604.2079,3098771.4247,3678650.0653999997,3270365.1903999997,2928685.851,2123152.6338,2461233.8984,6777421.4901,0.326344
11170580,2022,4,2022Q4,20864936.2114,9082031.3459,11782904.866799999,1415388.3055,1799679.9739,3242811.6346,3680939.6345,3283796.8725,2907949.0546,2097903.7073,2436467.0297999997,6923751.2691,0.331837
11170580,2023,1,2023Q1,20620724.6987,9001166.4775,11619558.1904,1310733.5636,1673655.2027,3074361.2859,3775857.2331,3245890.4962,2951489.3411,2118206.7695,2470530.7758,6850218.518999999,0.332201
11170580,2023,2,2023Q2,19685723.6801,8583623.216699999,11102100.3747,1323474.4771,1782419.3978,3077235.6708000004,3489952.9269000003,3059168.2372000003,2732464.6890000002,1984742.5181,2236265.6744999997,6567188.597700001,0.333602
11170580,2023,3,2023Q3,19678218.2706,8626310.9437,11051907.262,1264053.4242,1611557.0328000002,3004286.329,3484097.1706999997,3155754.7628,2759752.0602,2074484.4182000002,2324233.0078,6488383.4997,0.329724
11170580,2023,4,2023Q4,20638041.3844,9009550.7864,11628490.6268,1388411.8326,1803908.8256,3204347.8791,3594394.6703,3251707.5406,2891251.4277,2132440.4820999997,2371578.7552,6798742.5494,0.329428
11170580,2024,1,2024Q1,19812082.4102,8682791.6158,11129290.7503,1283695.2119,1645957.4825,3012941.1255,3466834.6905000005,3184278.1595,2848984.5706,2074621.5359,2294769.5897,6479775.816000001,0.327062
11170580,2024,2,2024Q2,20573226.2401,8951869.5008,11621356.7457,1404040.1865,1848665.1011,3226503.7709999997,3757180.9163999995,3274942.2385,2793135.7936,2015704.6395,2253053.5999,6983684.687399999,0.339455
11170580,2024,3,2024Q3,20608458.226800002,9082326.2105,11526131.9955,1376248.3676,1713762.7492999998,3105770.2251000004,3875508.4568,3385098.7107999995,2909324.608,2030028.6168,2212716.4716,6981278.6819,0.338758
11170580,2024,4,2024Q4,21583730.0202,9406182.4027,12177547.6436,1478546.7841,1868965.7595000002,3395391.8859,4001666.2792999996,3491114.0842,3019035.541,2064125.8686,2264883.8437,7397058.1652,0.342715
11170590,2020,1,2020Q1,21328191.2533,9638337.396,11689853.7837,1461828.4732,1840522.2672000001,2768314.1493,3596866.808,3342679.518,3024592.7120000003,2548177.8914,2745209.3606,6365180.9573,0.29844
11170590,2020,2,2020Q2,21142423.945299998,9506057.403,11636366.517,1501957.9558,1783235.0230999999,2740743.1128000002,3585647.6803,3314748.2648,3036558.9915,2450796.4666999998,2728736.425,6326390.7931,0.299227
11170590,2020,3,2020Q3,20981181.492,9397966.0831,11583215.4344,1616417.4341,1763791.594,2691885.1114,3517899.7594999997,3311110.8041,3031159.0001,2433575.3717,2615342.4425999997,6209784.8708999995,0.295969
11170590,2020,4,2020Q4,20684478.724799998,9354818.3633,11329660.3662,1531116.0351,1716847.3298999998,2678069.0685,3595108.9990999997,3247455.0344000002,3015018.0774,2407899.8891000003,2492964.296,6273178.0676,0.303279
11170590,2021,1,2021Q1,20762536.7381,9403591.9818,11358944.736200001,1584027.3205,1771523.6091,2722610.8992999997,3668854.5192,3203001.291,2985577.1366,2377843.7703,2449098.172,6391465.4185,0.307836
11170590,2021,2,2021Q2,20373020.629,9207172.6989,11165847.9551,1465435.6914,1583968.6554999999,2644165.8714,3666688.2159,3245880.1286,2942304.2131,2309076.8839,2515500.9942,6310854.087300001,0.309765
11170590,2021,3,2021Q3,19420974.9998,8686101.5858,10734873.3856,1383354.5268,1491360.0553000001,2459937.043,3484925.9029,3088941.8031,2848666.1883,2217341.3564,2446448.0956,5944862.945900001,0.306105
