행정동,업종,연도,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,연령대_20_매출_금액,연령대_20_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액
송파1동,청과상,2023,40524444,1799,28706185,11818259,1208,591,1257905,155,2633795,4025456,4980322,11716504,5350108,6460086,5358173
송파1동,청과상,2024,152840922,6687,117483123,35357799,5239,1448,1760629,214,5065384,33154469,17811531,33214298,28237441,27177144,8180655
송파1동,치과의원,2020,11339087672,68301,10059069735,1280017937,58900,9401,1321094925,11381,2092777504,2477926496,1835985605,1677137699,1975242431,1280017937,0
송파1동,치과의원,2021,8875273251,76470,7644387429,1230885822,63456,13014,1294800797,18619,1668498243,2323612699,1161912481,870439753,1619924253,1230885822,0
송파1동,치과의원,2022,8580602874,95032,7370612546,1209990328,78381,16651,1235590459,23602,1468947871,1808258744,1359224033,1031140598,1703041300,1209990328,0
송파1동,치과의원,2023,9300140460,88919,8157726352,1142414108,75759,13160,1172785565,18249,1758124364,1861896507,1931219624,722180201,1884305656,1142414108,0
송파1동,치과의원,2024,10165531922,87050,8667160803,1498371119,72378,14672,1281357254,17155,1933600622,2432546425,1331980446,912993073,2056040237,1498371119,0
송파1동,치킨전문점,2020,653384082,24042,501143033,152241049,18150,5892,90024989,3675,93369791,90603772,100886345,108447864,107835261,110005564,42235485
송파1동,치킨전문점,2021,629051677,44554,433934411,195117266,30476,14078,104436215,7124,48351292,88335653,95165898,95933332,106148236,97994993,97122273
송파1동,치킨전문점,2022,569493264,38330,399365888,170127376,26814,11516,65740403,4720,59288142,81765772,79460858,78075352,100775764,97369120,72758256
송파1동,치킨전문점,2023,386113034,21418,264639673,121473361,14478,6940,36974741,2648,45161318,39901459,50583875,56691300,72301721,65456549,56016812
송파1동,치킨전문점,2024,364375043,18913,235484459,128890584,12339,6574,24679628,1776,37127428,29069374,41412148,58087904,69787605,73139079,55751505
송파1동,커피-음료,2020,3317578481,287666,2006615811,1310962670,183352,104314,1518477751,125696,359538864,329998049,423031030,407401850,486646018,681443755,629518915
송파1동,커피-음료,2021,6954697824,601624,4026932375,2927765449,370652,230972,2906213355,252258,697244532,664852368,867109847,840820567,956905061,1511283613,1416481836
송파1동,커피-음료,2022,7324988911,665529,4190899715,3134089196,411227,254302,2772804449,244707,743121918,706463642,860515038,870266859,1010532258,1707984949,1426104247
송파1동,커피-음료,2023,8580129431,728997,5124520138,3455609293,460901,268096,3171413503,251314,956653786,896373690,1035003073,1000101244,1236388345,1836442279,1619167014
송파1동,커피-음료,2024,10514584231,884015,6197764818,4316819413,551463,332552,3904415466,304067,1067978064,1065426026,1298298525,1276977095,1489085108,2308669382,2008150031
송파1동,패스트푸드점,2020,2751591397,241945,1888848049,862743348,171353,70592,778506701,84111,333472507,346091432,346696659,329225204,533362247,435582006,427161342
송파1동,패스트푸드점,2021,3578710471,323765,2476407046,1102303425,230636,93129,933993277,104781,421154655,442961390,474542750,465450908,672297343,566137514,536165911
송파1동,패스트푸드점,2022,3731124549,340365,2558114312,1173010237,240174,100191,925972165,98415,462125102,466985957,508037948,492031725,628933580,581583726,591426511
송파1동,패스트푸드점,2023,3420854793,280933,2369471825,1051382968,198459,82474,794543165,75355,443547968,433923898,439740470,456061169,596198320,525076642,526306326
송파1동,패스트푸드점,2024,3184386516,263263,2264894347,919492169,189652,73611,648896328,61817,403521909,443777902,453153940,428224042,536216554,464130722,455361447
송파1동,편의점,2020,10790947817,1766453,7733981977,3056965840,1272959,493494,3302153222,623502,1498256988,1489121777,1535060509,1541617384,1669925319,1641737186,1415228654
송파1동,편의점,2021,9918690482,1540059,7097028235,2821662247,1105895,434164,2794012347,501822,1336302446,1368314076,1372369376,1380077944,1639964393,1496563395,1325098852
송파1동,편의점,2022,11281904235,1724394,7938453421,3343450814,1220143,504251,2665392755,483466,1534149250,1565245281,1527910878,1554092436,1757055576,1804399504,1539051310
송파1동,편의점,2023,11142220768,1738624,7861768388,3280452380,1235940,502684,2288551185,425719,1517900810,1510170033,1537934555,1549598368,1746164622,1723717746,1556734634
송파1동,편의점,2024,11891869258,1809729,8398667619,3493201639,1290653,519076,2238843965,413310,1622551013,1669445556,1605956729,1677232199,1823482122,1858586339,1634615300
송파1동,피부관리실,2020,225183030,367,122437184,102745846,217,150,1505926,13,1798120,72456035,17801020,17400148,12981861,102399708,346138
송파1동,피부관리실,2021,455837116,2211,395512152,60324964,1794,417,36566480,460,147239069,90646639,59654926,32542689,65428829,46431799,13893165
송파1동,피부관리실,2022,511748305,2266,475618071,36130234,1992,274,46515919,431,173168702,133380485,112514876,15358404,41195604,21006327,15123907
송파1동,피부관리실,2023,504983611,1488,406124274,98859337,1233,255,19747406,179,190250446,56018687,104121054,27053267,28680820,46372545,52486792
송파1동,피부관리실,2024,577572507,1995,375177021,202395486,1442,553,18895297,205,93108226,40487713,57915480,105926142,77739460,72540317,129855169
송파1동,한식음식점,2020,36919336205,1123155,25226661668,11692674537,810740,312415,7173469171,247519,4278938415,4877747509,4985870958,5198102806,5886001980,6585725369,5106949168
송파1동,한식음식점,2021,41945279646,1188537,28684488555,13260791091,866034,322503,8745732474,245522,5061233596,5397536127,5709986850,5723223319,6792508663,7527287813,5733503278
송파1동,한식음식점,2022,50934041275,1262559,33676642330,17257398945,899913,362646,10236958511,243940,5785746499,6271280495,6508514945,7046887848,8064212543,9861192934,7396206011
송파1동,한식음식점,2023,55912968738,1369849,37399395029,18513573709,976737,393112,11065087632,274200,6757305081,6970778475,7304396495,7589397140,8777517838,10231074085,8282499624
송파1동,한식음식점,2024,56871078591,1343524,37898758303,18972320288,949533,393991,11170909523,281038,6533972384,7166945955,7423139512,7960163664,8814536788,10641598209,8330722079
송파1동,한의원,2020,1427569777,47937,1131823306,295746471,40915,7022,22119954,1939,210698965,302507230,227833071,203668806,187115234,295746471,0
송파1동,한의원,2021,2576513826,67278,2150165796,426348030,58485,8793,97553487,3483,518568452,430127482,419473759,316456367,465539736,426348030,0
송파1동,한의원,2022,2394485787,72444,1991668866,402816921,62236,10208,81680447,2366,541043578,262463970,545311058,184505113,458345147,402816921,0
송파1동,한의원,2023,2670554800,76058,2273338830,397215970,65330,10728,172587468,3984,506071662,479483163,524292904,218569449,544921652,397215970,0
송파1동,한의원,2024,3055128657,78023,2528443978,526684679,66857,11166,331682000,4868,649872215,533541359,458413639,216637079,669979686,526684679,0
송파1동,핸드폰,2020,856968902,71454,582049492,274919410,52695,18759,171510101,16015,110035094,146558481,97120179,113651272,114684466,202595873,72323537
송파1동,핸드폰,2021,580994215,36876,517602093,63392122,30395,6481,76449195,8319,55760260,204889852,63740282,112082556,81129143,57496733,5895389
송파1동,핸드폰,2022,353394593,17279,342417993,10976600,15788,1491,44152726,4972,198373426,34652540,15497900,63602236,30291891,10037064,939536
송파1동,핸드폰,2023,521009574,5476,518426591,2582983,4959,517,2415949,134,2415949,27205121,388622679,75593796,24589046,2582983,0
송파1동,핸드폰,2024,279643877,2108,274629209,5014668,1920,188,671097,134,2013291,42267271,0,216175808,14172839,1342194,3672474
송파1동,호프-간이주점,2020,4243381761,157459,2510261857,1733119904,89893,67566,2306985927,93204,380077912,431476953,501857305,529073790,667775897,998228502,734891402
송파1동,호프-간이주점,2021,9869209107,266021,5920861439,3948347668,153554,112467,4281577547,135774,783591357,1008370977,1272388768,1227830182,1628680155,2175423233,1772924435
송파1동,호프-간이주점,2022,12713244496,283022,7463788057,5249456439,162042,120980,4935779319,127115,1039791105,1413503198,1449888140,1471596663,2089008951,3062568395,2186888044
송파1동,호프-간이주점,2023,10277741807,217201,6407640865,3870100942,132596,84605,3162991499,77314,989539130,1094516312,1289169347,1275012952,1759403124,2291841065,1578259877
송파1동,호프-간이주점,2024,9006034771,202618,5853532510,3152502261,133326,69292,2366568982,60762,883685536,1068872672,1126264610,1197694787,1577014905,1908091889,1244410372
송파1동,화장품,2020,19406734486,408697,16913145739,2493588747,298296,110401,3300887261,162861,3157593341,3458949762,4198067777,3458728576,2639806283,1386763735,1106825012
송파1동,화장품,2021,4604510537,25752,4123825474,480685063,21772,3980,30713517,1339,348429300,1428673559,554595401,1136574521,655552693,428531901,52153162
송파1동,화장품,2022,2774679510,26071,2599044671,175634839,21635,4436,76121512,985,549786996,592117188,520725784,601221757,335192946,164656451,10978388
송파1동,화장품,2023,3968897129,20502,3351269857,617627272,17445,3057,16240797,684,308424009,917801966,1019076271,496952350,609015261,323119645,294507627
송파1동,화장품,2024,8702530231,23355,7490304525,1212225706,20058,3297,59741134,976,1347138220,1521406341,1826354999,1308177903,1487227062,865879075,346346631
송파1동,화초,2020,560121710,15776,410466643,149655067,10779,4997,105777242,5171,92312542,70872274,69717244,81007824,96556759,95249677,54405390
송파1동,화초,2021,917510378,23014,587587592,329922786,14059,8955,176015321,7920,107119256,87703874,114403863,106264290,172096309,234724429,95198357
송파1동,화초,2022,824777370,18466,604232813,220544557,11745,6721,158158615,5056,111019503,85341902,112985353,174989036,119897019,124810486,95734071
송파1동,화초,2023,655916874,11413,462684542,193232332,7948,3465,51158435,1823,104119426,71512197,123202684,57886749,105963486,86817467,106414865
송파1동,화초,2024,612170655,11147,488759699,123410956,7786,3361,51488897,2142,107090011,114876281,75954840,78444787,112393780,73702369,49708587
송파2동,PC방,2020,633638068,139644,425697948,207940120,95514,44130,358998828,69287,82805300,85721379,78869658,83924673,94376938,104850587,103089533
송파2동,골프연습장,2020,100665501,773,63276448,37389053,405,368,221753,11,20698549,11667336,7645186,15381827,7883550,6130230,31258823
송파2동,골프연습장,2021,187557644,874,147057314,40500330,641,233,6430834,33,61429814,25436309,16447675,30022516,13721000,19093576,21406754
송파2동,골프연습장,2022,162093462,551,111867448,50226014,344,207,0,0,20260758,18611771,30261390,12059990,30673539,15567253,34658761
송파2동,골프연습장,2023,120186129,605,76177650,44008479,402,203,1353674,7,25354404,15781345,18039754,11573915,5428232,27926301,16082178
송파2동,골프연습장,2024,169816990,660,129070168,40746822,373,287,270735,7,48675715,4798776,35391813,14294454,25909410,33277349,7469473
송파2동,네일숍,2020,98225208,1227,66621237,31603971,813,414,8088273,182,15624563,394275,19832039,15731579,15038781,15224654,16379317
송파2동,네일숍,2021,91832318,1009,49318189,42514129,621,388,14847276,218,6764633,0,13568698,14762788,14222070,20085505,22428624
송파2동,네일숍,2022,91378202,1160,51764812,39613390,711,449,13249763,219,11124192,0,15038780,12059186,13542654,23504434,16108956
송파2동,네일숍,2023,79992798,1093,49571653,30421145,688,405,17636389,278,8437488,0,13737674,9648477,17748014,15703418,14717727
송파2동,네일숍,2024,77920035,1097,48794367,29125668,687,410,9213004,147,8020683,0,12583009,16559558,11631117,10994644,18131024
송파2동,문구,2020,5213653033,86867,4455320609,758332424,75600,11267,257454882,12349,937550000,857653666,1028213706,738293935,893609302,758215834,116590
송파2동,문구,2021,5675763629,97606,4996248675,679514954,84472,13134,119261595,9086,849452476,1147299766,1089890865,1272876464,636729104,678634099,880855
송파2동,문구,2022,6821407216,85773,6148700494,672706722,74025,11748,91563223,6371,1006954203,1323101822,1227126106,1456751750,1134766613,668913196,3793526
송파2동,문구,2023,6651703194,76301,6160536410,491166784,68424,7877,65204218,4074,946427633,1082892654,1029882107,1847458998,1253875018,489388488,1778296
송파2동,문구,2024,5903559894,74328,5404163963,499395931,65598,8730,217885352,5316,985004445,838145703,730634082,1966677288,883702445,498502276,893655
송파2동,미용실,2020,2128174994,39495,1340939236,787235758,26444,13051,372330477,7841,251127202,165532420,261813869,343875284,318590461,463803338,323432420
송파2동,미용실,2021,2466723145,52644,1545485052,921238093,34573,18071,401817245,9817,339082106,194649574,325919280,300191108,385642984,528603366,392634727
송파2동,미용실,2022,2410409191,48734,1513563223,896845968,32289,16445,311193059,7051,250493629,197897623,284844305,327159021,453168645,553767179,343078789
송파2동,미용실,2023,2482831992,45479,1598085447,884746545,31130,14349,292604021,5835,314176164,175731091,388260838,327228922,392688432,498385654,386360891
송파2동,미용실,2024,2352303439,40565,1413671492,938631947,26417,14148,214563061,4506,292175819,156580083,303573630,318569925,342772035,559523506,379108441
송파2동,분식전문점,2020,2385320031,215077,1705407061,679912970,158692,56385,489669898,49230,334007119,330138422,329209836,351936110,360115574,387079452,292833518
송파2동,분식전문점,2021,3024995078,322825,2222910072,802085006,250942,71883,572808214,66781,429087596,411146193,441498879,455112974,486064430,472685956,329399050
송파2동,분식전문점,2022,3100645605,294603,2314982902,785662703,231692,62911,467183358,51722,415399911,472119058,464073607,487540609,475849717,451919742,333742961
송파2동,분식전문점,2023,3886422450,399996,2826144174,1060278276,300896,99100,619408944,76447,521281665,568725854,560283966,567856022,607996667,596046396,464231880
송파2동,분식전문점,2024,3172821380,292224,2358782909,814038471,226979,65245,412257397,44843,451870861,457724456,464942815,485821778,498422999,482980324,331058147
